terms_to_comp_elapsed,majors,num_coop_terms,comp_gpa,comp_acad_yr,basis_of_admission,avg_units_per_term
15,Computing Science and Mathematics Joint Major,3,3.490290542729479,2009/10,Secondary,9.184778293139072
17,Computing Science Major,2,2.4093193830290542,2008/09,Secondary,12.51065127067768
15,Computing Science Major,3,3.2992542572304266,2014/15,Post-Secondary,11.490626836947643
17,Software Engineering Major,3,2.582912322542868,2005/06,Secondary,11.959365732157497
15,Buisiness and Computing Science Joint Major,1,3.499869149651931,2014/15,Post-Secondary,9.919090985331433
16,Computing Science Major,0,2,2011/12,Post-Secondary,11.418424019532292
17,Buisiness and Computing Science Joint Major,2,3.882888818375749,2016/17,Other,11.298743321025775
15,Software Engineering Major,0,3.330217463834994,2015/16,Other,11.470625646232065
17,Computing Science Major,3,2.8975313790237847,2010/11,Post-Secondary,12.059006857466116
14,Computing Science Major,3,2,2005/06,Post-Secondary,10.8248650065827
14,Computing Science and Mathematics Joint Major,1,2.744936126342278,2006/07,Post-Secondary,10.644699087507629
17,Buisiness and Computing Science Joint Major,2,2,2004/05,Post-Secondary,11.286946869603412
16,Computing Science Major,4,3.3530686005629438,2005/06,Other,11.150908352538762
15,Software Engineering Major,0,2,2009/10,Other,10.671000402628653
18,Buisiness and Computing Science Joint Major,4,2.250482022677237,2014/15,Post-Secondary,10.436433992341598
16,Buisiness and Computing Science Joint Major,2,3.305839269675362,2006/07,Post-Secondary,12.581813539667992
16,Computing Science Major,4,3.9987251223242994,2015/16,Post-Secondary,10.474540090719795
16,Computing Science Major,4,2.478966939642491,2009/10,Other,11.686839382923187
17,Software Engineering Major,0,3.476745556915796,2008/09,Post-Secondary,12.174153109613457
16,Computing Science Major,2,2.4085450529332704,2010/11,Secondary,10.596252542230397
15,Computing Science and Mathematics Joint Major,3,2.5642505210625712,2011/12,Post-Secondary,13.261688388097792
17,Computing Science and Mathematics Joint Major,4,4.17284986841094,2015/16,Secondary,11.298174917811343
16,Computing Science and Mathematics Joint Major,3,2,2004/05,Post-Secondary,11.991240484923212
16,Buisiness and Computing Science Joint Major,1,4.33,2010/11,Post-Secondary,8.801063076743475
15,Computing Science and Mathematics Joint Major,1,4.33,2007/08,Post-Secondary,9.757515004820007
15,Computing Science and Mathematics Joint Major,3,2.968227167485287,2009/10,Other,11.169506297384192
17,Computing Science and Mathematics Joint Major,2,2,2017/18,Other,8.71293511182543
16,Computing Science and Mathematics Joint Major,1,2,2005/06,Other,11.34341764006209
16,Computing Science and Mathematics Joint Major,2,3.0877343168504323,2017/18,Other,10.636197495928114
17,Software Engineering Major,0,2,2011/12,Secondary,10.733164038351445
16,Computing Science Major,2,3.5139335135719127,2006/07,Post-Secondary,10.482932449365856
16,Software Engineering Major,4,3.4433999180840016,2010/11,Secondary,9.764149558545038
16,Buisiness and Computing Science Joint Major,4,2.9523675408658985,2006/07,Post-Secondary,11.242380710747303
14,Computing Science and Mathematics Joint Major,2,4.33,2008/09,Secondary,12.017628566862024
16,Computing Science Major,2,2,2004/05,Secondary,10.477323911542939
16,Buisiness and Computing Science Joint Major,3,2,2016/17,Other,9.484199934687444
17,Computing Science Major,0,2,2010/11,Post-Secondary,12.14807519416079
15,Software Engineering Major,2,4.33,2006/07,Other,9.828141889078061
17,Computing Science Major,0,3.0120847386579164,2004/05,Post-Secondary,11.686392988288867
16,Buisiness and Computing Science Joint Major,1,3.359467168048436,2014/15,Post-Secondary,9.94175972676139
15,Software Engineering Major,3,2.853311314105637,2011/12,Other,11.937995915169653
16,Computing Science Major,1,2,2004/05,Post-Secondary,12.18853489503448
17,Computing Science and Mathematics Joint Major,2,2,2008/09,Secondary,11.670326593376169
16,Software Engineering Major,2,3.108536819495408,2005/06,Other,10.27437476470341
16,Computing Science and Mathematics Joint Major,0,3.6392905115455596,2007/08,Post-Secondary,12.236712342727538
14,Computing Science Major,3,3.031500670624311,2013/14,Post-Secondary,11.41930462773364
17,Software Engineering Major,0,2.9029800577704292,2011/12,Other,10.185919753646953
16,Computing Science Major,1,2.124022376547577,2014/15,Other,11.342167255555152
14,Buisiness and Computing Science Joint Major,1,3.548346107064386,2007/08,Post-Secondary,12.647168798294302
16,Computing Science and Mathematics Joint Major,0,3.8923850395386967,2010/11,Post-Secondary,10.813693678266166
15,Software Engineering Major,1,2,2009/10,Post-Secondary,11.465313801514771
16,Software Engineering Major,0,3.076923507939594,2007/08,Secondary,11.336468239645459
17,Software Engineering Major,4,3.473870838751069,2006/07,Post-Secondary,10.264266865650422
16,Software Engineering Major,1,3.6621228061242928,2014/15,Post-Secondary,12.200711238297608
17,Computing Science and Mathematics Joint Major,4,2.457894076434805,2015/16,Secondary,11.705509969575832
15,Software Engineering Major,0,2.106818683277857,2011/12,Post-Secondary,10.473458765808207
16,Software Engineering Major,4,2.082393603725955,2016/17,Other,9.825073498704757
17,Software Engineering Major,1,2.303387375271763,2005/06,Post-Secondary,8.985126041718159
16,Computing Science and Mathematics Joint Major,2,2.3422346587587226,2013/14,Post-Secondary,9.703981721648054
16,Software Engineering Major,1,2,2016/17,Secondary,10.58786312127474
17,Buisiness and Computing Science Joint Major,3,2,2016/17,Post-Secondary,10.084670107685243
15,Software Engineering Major,4,4.33,2008/09,Other,9.51703880210632
15,Computing Science Major,1,3.7458013623052535,2007/08,Other,11.465252740232186
17,Computing Science Major,4,2,2015/16,Post-Secondary,10.497426300179205
16,Computing Science Major,0,3.3662466054533917,2006/07,Other,10.213160297266093
17,Software Engineering Major,1,2,2006/07,Post-Secondary,12.209404661106273
18,Software Engineering Major,1,2.1071211990520595,2006/07,Post-Secondary,10.546097474519803
17,Computing Science and Mathematics Joint Major,1,2,2005/06,Post-Secondary,10.731378586024048
16,Computing Science Major,0,3.5146734584631236,2005/06,Secondary,10.780525098961109
16,Computing Science and Mathematics Joint Major,1,4.33,2015/16,Other,10.633841481340697
17,Computing Science and Mathematics Joint Major,0,2,2008/09,Post-Secondary,11.22261265077114
18,Computing Science and Mathematics Joint Major,1,2.411131715432012,2007/08,Other,11.603419807864306
14,Software Engineering Major,3,3.36367064452128,2007/08,Post-Secondary,11.306438635652162
17,Computing Science and Mathematics Joint Major,3,3.2088145257023686,2018/19,Post-Secondary,9.887986297479273
17,Computing Science and Mathematics Joint Major,4,2.0164248974500194,2009/10,Other,11.31597971986324
15,Computing Science Major,3,2.259102897859036,2004/05,Post-Secondary,9.497768520926487
17,Computing Science Major,1,2.731533151320984,2017/18,Post-Secondary,10.334223316001447
15,Computing Science and Mathematics Joint Major,1,3.863175316756079,2009/10,Secondary,11.515279989690091
16,Software Engineering Major,0,2,2011/12,Other,12.307611710916778
17,Software Engineering Major,1,4.33,2010/11,Other,9.164398198850115
16,Buisiness and Computing Science Joint Major,3,3.914214109824469,2018/19,Other,9.240255342703264
15,Computing Science Major,1,3.9065232182198106,2013/14,Post-Secondary,10.390611004217218
16,Software Engineering Major,1,2,2005/06,Other,12.733832486710472
17,Computing Science and Mathematics Joint Major,1,2,2013/14,Other,12.110825702968098
16,Buisiness and Computing Science Joint Major,0,3.6316974010714063,2017/18,Other,10.840007315258328
15,Software Engineering Major,0,3.013889050258797,2011/12,Post-Secondary,9.939880619445054
17,Computing Science Major,3,2.0453139945089904,2006/07,Post-Secondary,10.873764761599956
16,Software Engineering Major,4,3.4803439415958652,2010/11,Post-Secondary,12.961942026878376
16,Computing Science and Mathematics Joint Major,4,2.767410141490757,2018/19,Other,10.9644353957956
15,Computing Science and Mathematics Joint Major,3,2.8245140924530774,2005/06,Secondary,11.09062293692417
15,Software Engineering Major,1,2.6672197835762335,2004/05,Secondary,10.829731393334844
17,Software Engineering Major,4,2,2013/14,Other,12.914884504030516
16,Software Engineering Major,4,2,2005/06,Post-Secondary,9.761932601760714
16,Computing Science Major,3,2,2017/18,Other,10.94350694536601
16,Computing Science and Mathematics Joint Major,3,4.01824055757497,2015/16,Other,10.577195926540606
17,Software Engineering Major,2,3.601266396509581,2004/05,Post-Secondary,11.722540372536729
15,Computing Science Major,1,2.697148313681406,2007/08,Secondary,11.39547846758575
16,Software Engineering Major,0,2,2011/12,Other,11.151063057473978
17,Buisiness and Computing Science Joint Major,4,3.2781600556285198,2015/16,Secondary,10.30635113566471
17,Computing Science and Mathematics Joint Major,3,2.139668980456733,2018/19,Post-Secondary,12.246636598783432
17,Computing Science and Mathematics Joint Major,4,3.612954627218859,2005/06,Other,11.665040927712386
15,Buisiness and Computing Science Joint Major,0,2,2017/18,Post-Secondary,10.634849380054339
17,Buisiness and Computing Science Joint Major,1,2,2005/06,Other,11.577353119302721
17,Computing Science Major,4,3.296590105747962,2009/10,Post-Secondary,10.871268212516313
15,Buisiness and Computing Science Joint Major,2,3.374454848943175,2005/06,Other,11.580434050475517
15,Computing Science and Mathematics Joint Major,4,2.224634032441069,2008/09,Post-Secondary,12.489252195340613
16,Software Engineering Major,3,2.970781091655358,2006/07,Secondary,11.77486817171094
15,Computing Science Major,1,3.785871086572081,2017/18,Post-Secondary,10.371611302847466
16,Buisiness and Computing Science Joint Major,3,3.0426985885169273,2014/15,Post-Secondary,9.984187415215771
16,Computing Science Major,4,2.9615783002308222,2009/10,Other,8.321497979624905
15,Computing Science and Mathematics Joint Major,3,4.0698106394295355,2010/11,Post-Secondary,9.54936887507955
16,Buisiness and Computing Science Joint Major,3,2,2010/11,Secondary,9.913133949196975
14,Buisiness and Computing Science Joint Major,2,4.33,2014/15,Post-Secondary,10.546574509736951
16,Buisiness and Computing Science Joint Major,3,2.148088212879156,2010/11,Other,12.530863639817868
15,Computing Science and Mathematics Joint Major,3,2,2011/12,Post-Secondary,10.885214464805715
15,Computing Science Major,3,2,2015/16,Other,11.134053451219577
17,Computing Science Major,1,3.9839441445697603,2014/15,Post-Secondary,9.647506851723204
17,Computing Science and Mathematics Joint Major,1,3.322756324224178,2007/08,Post-Secondary,10.314395585203666
15,Software Engineering Major,3,4.007006991430168,2009/10,Other,9.588423998407142
17,Computing Science Major,1,2.7464359057461465,2018/19,Secondary,11.682603358545999
15,Buisiness and Computing Science Joint Major,0,3.8861008357228632,2011/12,Secondary,11.436029762169673
15,Buisiness and Computing Science Joint Major,0,2.93735657360489,2004/05,Post-Secondary,11.831567334685381
15,Software Engineering Major,4,2,2008/09,Secondary,11.185888461764677
17,Computing Science Major,3,2.049259606782269,2004/05,Post-Secondary,11.335227472300705
17,Computing Science and Mathematics Joint Major,0,3.712455296249087,2011/12,Post-Secondary,11.52881408946099
17,Software Engineering Major,1,2.6228997405692813,2006/07,Secondary,12.556428582360082
15,Buisiness and Computing Science Joint Major,3,2,2016/17,Other,11.667587800714875
17,Computing Science Major,4,2.074943252776363,2018/19,Post-Secondary,11.63100132042
17,Buisiness and Computing Science Joint Major,1,2.9119962945087834,2018/19,Secondary,13.420545561527092
16,Software Engineering Major,1,3.829009875834461,2016/17,Post-Secondary,10.546738067123254
18,Buisiness and Computing Science Joint Major,1,2,2014/15,Secondary,11.26967625851223
16,Computing Science and Mathematics Joint Major,1,3.114271134226704,2006/07,Other,10.087652549870011
17,Buisiness and Computing Science Joint Major,2,3.3057301042115337,2009/10,Secondary,11.001249973050633
17,Software Engineering Major,4,3.1444693592474438,2008/09,Post-Secondary,9.854466393463056
17,Software Engineering Major,3,4.325240957689773,2011/12,Post-Secondary,9.635544232406072
17,Computing Science and Mathematics Joint Major,0,4.33,2014/15,Post-Secondary,11.46440593723942
18,Software Engineering Major,3,2.1859783483043804,2006/07,Other,12.508839808023398
15,Software Engineering Major,2,3.082644840228454,2008/09,Post-Secondary,10.1303877468901
18,Buisiness and Computing Science Joint Major,4,3.703124851468741,2014/15,Post-Secondary,10.32827019268816
18,Computing Science and Mathematics Joint Major,2,3.2913216874425166,2008/09,Other,9.92241444981963
16,Buisiness and Computing Science Joint Major,2,2,2013/14,Secondary,11.358282971491295
16,Buisiness and Computing Science Joint Major,0,2,2018/19,Secondary,11.417808957934763
17,Software Engineering Major,4,4.33,2010/11,Secondary,11.406508663640393
15,Computing Science Major,4,4.138718810738983,2009/10,Other,10.576887969801788
16,Buisiness and Computing Science Joint Major,2,2.4721247911091733,2016/17,Other,9.373451677362098
16,Software Engineering Major,2,3.208848749028832,2004/05,Other,10.894579001909163
15,Software Engineering Major,4,3.1224514159438392,2017/18,Other,11.687672590290315
16,Computing Science and Mathematics Joint Major,4,2.1481683886230156,2007/08,Other,12.765041756122937
16,Computing Science Major,3,2.9160514476439903,2007/08,Post-Secondary,9.607503531666774
14,Buisiness and Computing Science Joint Major,2,2,2015/16,Secondary,11.76463279361907
16,Computing Science Major,1,2.660200196803304,2014/15,Secondary,11.671102678383972
18,Software Engineering Major,2,3.022813910053854,2006/07,Post-Secondary,9.650443112065464
16,Computing Science and Mathematics Joint Major,4,2.191058713781175,2004/05,Post-Secondary,10.426942226708878
15,Computing Science Major,3,2.773302749646682,2017/18,Other,11.276306418294038
16,Buisiness and Computing Science Joint Major,4,2.069388795247318,2013/14,Secondary,10.626559368691103
14,Computing Science and Mathematics Joint Major,4,3.0765811013115743,2016/17,Post-Secondary,10.532457566663824
16,Computing Science and Mathematics Joint Major,0,3.640005156164922,2011/12,Post-Secondary,11.692561496303643
16,Software Engineering Major,4,3.9222512024183858,2013/14,Post-Secondary,11.499956456771919
16,Buisiness and Computing Science Joint Major,0,4.33,2004/05,Other,11.581758636370617
16,Software Engineering Major,0,3.0706583384299213,2006/07,Post-Secondary,10.027923806974009
16,Software Engineering Major,3,3.7702877698060138,2013/14,Post-Secondary,9.496125438272008
14,Computing Science and Mathematics Joint Major,3,2,2009/10,Post-Secondary,10.23385439284367
